Date,Value,Min,Max,Variation,Volume,Action,index
2024-03-20,123.00,122.55,123.00,0.41,5307,ATLANTASANAD,
2024-03-20,1400.00,1400.00,1400.00,0.00,20,Sanlam Maroc,
2024-03-20,195.65,195.65,199.00,-1.19,7902,BOA,
2024-03-20,1295.00,1277.00,1295.00,-0.38,162,CMT,
2024-03-20,228.00,226.10,228.95,-0.61,401,Risma,
2024-03-20,35.98,35.40,36.49,-1.40,42384,Res.Dar Saada,
2024-03-20,1710.00,1710.00,1740.00,0.29,11789,Ciments Maroc,
2024-03-20,484.80,478.10,484.90,0.37,2648,SNEP,
2024-03-20,365.00,365.00,366.90,1.36,20043,CIH,
2024-03-20,4150.00,4150.00,4249.00,0.00,111,Afriquia Gaz,
2024-03-20,1350.00,1320.00,1350.00,-0.74,220,Aluminium Maroc,
2024-03-20,374.90,370.00,375.00,0.00,4161,Jet Contractors,
2024-03-20,219.20,219.20,219.20,0.00,10,BALIMA,
2024-03-20,63.50,63.50,64.00,-0.78,5447,Auto Hall,
2024-03-20,4300.00,4250.00,4300.00,0.00,207,Wafa Assur,
2024-03-20,1150.00,1150.00,1150.00,-2.54,33,EQDOM,
2024-03-20,4750.00,4600.00,4750.00,1.06,3091,LABEL VIE,
2024-03-20,86.00,86.00,86.00,0.00,116,INVOLYS,
2024-03-20,1040.00,1040.00,1040.00,0.00,342,SOTHEMA,
2024-03-20,10.80,10.65,10.82,5.57,10435,Stokvis Nord Afr,
2024-03-20,46.55,46.40,47.00,0.32,3867,Colorado,
2024-03-20,155.00,154.10,156.00,-0.83,4429,CFG Bank,
2024-03-20,87.94,85.61,87.98,1.08,1712,FENIE BROSSETTE,
2024-03-20,660.00,660.00,660.00,0.00,100,Timar,
2024-03-20,94.00,94.00,95.00,0.00,9791,Immr Invest,
2024-03-20,32.50,32.10,32.50,0.00,161,Ennakl,
2024-03-20,20.52,20.52,20.52,-2.29,8890,IBMaroc,
2024-03-20,319.05,319.05,324.00,0.00,190,Afric Indus,
2024-03-21,598.00,598.00,598.00,0.00,50,CTM,
2024-03-21,38.95,38.95,39.45,-1.39,15568,Delta Holding,
2024-03-21,479.00,479.00,483.95,-1.20,214,SNEP,
2024-03-21,1207.00,1207.00,1250.00,-1.07,7050,TAQA Morocco,
2024-03-21,1335.00,1335.00,1335.00,0.00,10,Oulmes,
2024-03-21,21.30,21.00,21.30,3.80,2430,IBMaroc,
2024-03-21,6700.00,6700.00,6700.00,-4.29,20,Agma,
2024-03-21,319.05,319.05,324.00,0.00,190,Afric Indus,
2024-03-21,723.00,710.00,725.00,1.97,2492,Sonasid,
2024-03-21,102.40,102.40,102.40,-0.10,150,SRM,
2024-03-21,650.00,650.00,650.00,-2.99,50,Microdata,
2024-03-21,1735.00,1710.00,1735.00,1.46,457,Ciments Maroc,
2024-03-21,3593.00,3593.00,3593.00,0.00,100,Dari Couspate,
2024-03-21,123.00,123.00,123.05,0.00,2482,ATLANTASANAD,
2024-03-21,87.50,85.10,87.50,-0.50,1220,FENIE BROSSETTE,
2024-03-21,261.10,261.10,265.00,-0.34,1670,Mutandis,
2024-03-21,95.00,93.40,95.00,1.06,127,Immr Invest,
2024-03-21,590.00,565.00,565.00,4.42,1043,BMCI,
2024-03-21,1350.00,1320.00,1350.00,0.00,220,Aluminium Maroc,
2024-03-21,4050.00,4050.00,4050.00,-2.41,53,Afriquia Gaz,
2024-03-21,229.00,227.60,232.00,-1.93,1471,Disty Technolog,
2024-03-21,21.23,21.00,21.80,1.10,900247,Addoha,
2024-03-21,1205.00,1205.00,1205.00,0.08,1,AFMA,
2024-03-21,32.40,32.40,32.40,-0.31,25,Ennakl,
2024-03-21,283.80,280.60,283.80,0.96,6340,SODEP,
2024-03-21,505.00,505.00,505.50,0.00,196,Aradei Capital,
2024-03-21,660.00,660.00,660.00,0.00,100,Timar,
2024-03-21,47.00,46.97,47.00,0.97,75,Colorado,
2024-03-21,1989.00,1989.00,1989.00,0.00,10,LafargeHolcim,
2024-03-21,268.30,268.30,268.35,0.00,800,Lesieur Cristal,
2024-03-21,880.00,880.00,880.00,0.00,32050,CDM,
2024-03-21,155.10,154.10,156.50,0.06,38371,CFG Bank,
2024-03-21,1039.00,1016.00,1039.00,-0.10,27,SOTHEMA,
2024-03-21,4699.00,4513.00,4700.00,-1.07,3750,LABEL VIE,
2024-03-21,86.00,86.00,86.00,0.00,116,INVOLYS,
2024-03-21,729.70,729.70,729.70,2.49,160,DISWAY,
2024-03-21,1282.00,1282.00,1294.00,-1.00,33,CMT,
2024-03-21,4300.00,4250.00,4300.00,0.00,207,Wafa Assur,
2024-03-21,486.00,486.00,486.00,0.00,30,M2M Group,
2024-03-21,235.90,234.10,236.10,-0.04,885,TGCC,
2024-03-21,77.00,77.00,77.00,0.00,5,Zellidja,
2024-03-21,1358.00,1358.00,1358.00,4.46,10,Total Maroc,
2024-03-21,193.00,192.00,200.00,0.00,17324,COSUMAR,
2024-03-21,504.60,503.50,507.00,0.20,5038,Attijariwafa,
2024-03-21,1586.00,1558.00,1645.00,1.73,1003,SMI,
2024-03-21,366.00,364.00,366.00,0.27,5510,CIH,
2024-03-21,22.57,22.54,22.58,0.04,1152,Cartier Saada,
2024-03-21,374.00,371.00,374.00,-0.24,388,Jet Contractors,
2024-03-21,1160.00,1160.00,1160.00,0.87,9500,EQDOM,
2024-03-21,178.00,178.00,178.00,0.00,250,Unimer,
2024-03-21,10.49,10.49,10.75,-2.87,506,Stokvis Nord Afr,
2024-03-21,677.00,675.20,680.00,-0.44,2583,Akdital,
2024-03-21,29.00,29.00,29.00,0.00,200,STROC Indus,
2024-03-21,295.00,292.10,300.00,0.96,1640,BCP,
2024-03-21,2550.00,2550.00,2550.00,0.00,250,Ste Boissons,
2024-03-21,170.65,170.65,170.65,0.00,1000,S2M,
2024-03-21,63.60,63.60,64.00,0.16,2544,Auto Hall,
2024-03-21,584.90,551.60,584.90,-0.53,1700,SALAFIN,
2024-03-21,957.10,957.10,957.10,-1.33,20,PROMOPHARM,
2024-03-21,189.00,186.00,192.00,2.16,28247,Alliances,
2024-03-21,1400.00,1400.00,1400.00,0.00,20,Sanlam Maroc,
2024-03-21,36.00,35.51,36.49,0.06,12561,Res.Dar Saada,
2024-03-21,219.20,219.20,219.20,0.00,10,BALIMA,
2024-03-21,227.95,226.00,228.95,-0.02,10477,Risma,
2024-03-21,2166.00,2166.00,2166.00,0.00,140,Auto Nejma,
2024-03-21,71.75,71.75,71.75,-0.21,2000,Rebab Company,
2024-03-21,196.00,195.10,196.00,0.18,30723,BOA,
2024-03-22,957.10,957.10,957.10,0.00,20,PROMOPHARM,
2024-03-22,660.00,660.00,660.00,0.00,100,Timar,
2024-03-22,292.00,292.00,295.00,-1.02,12476,BCP,
2024-03-22,6700.00,6700.00,6700.00,0.00,3,Agma,
2024-03-22,1160.00,1150.00,1175.00,0.00,14044,EQDOM,
2024-03-22,23.40,23.40,23.40,3.68,40,Cartier Saada,
2024-03-22,10.48,10.48,10.52,-0.10,2325,Stokvis Nord Afr,
2024-03-22,590.00,590.00,590.00,0.87,640,SALAFIN,
2024-03-22,668.00,650.00,668.00,2.77,18,Microdata,
2024-03-22,47.00,46.56,47.00,0.00,95,Colorado,
2024-03-22,1350.00,1320.00,1350.00,0.00,220,Aluminium Maroc,
2024-03-22,2166.00,2166.00,2166.00,0.00,140,Auto Nejma,
2024-03-22,86.00,83.00,86.00,0.00,280,INVOLYS,
2024-03-22,265.00,261.50,265.00,1.49,100,Mutandis,
2024-03-22,154.50,154.20,155.20,-0.39,47692,CFG Bank,
2024-03-22,1715.00,1712.00,1735.00,-1.15,2496,Ciments Maroc,
2024-03-22,71.75,71.75,71.75,0.00,2000,Rebab Company,
2024-03-22,228.00,226.00,228.90,0.02,7587,Risma,
2024-03-22,1285.00,1282.00,1295.00,0.23,907,CMT,
2024-03-22,27.07,27.07,27.07,-6.66,200,STROC Indus,
2024-03-22,680.00,678.00,684.00,0.44,12355,Akdital,
2024-03-22,879.00,879.00,879.00,-0.11,40000,CDM,
2024-03-22,486.00,486.00,486.00,0.00,30,M2M Group,
2024-03-22,178.00,178.00,178.00,0.00,250,Unimer,
2024-03-22,21.00,21.00,21.00,-1.41,20,IBMaroc,
2024-03-22,219.20,219.20,219.20,0.00,10,BALIMA,
2024-03-22,320.00,320.00,325.00,0.30,1080,Afric Indus,
2024-03-22,268.30,268.30,268.35,0.00,800,Lesieur Cristal,
2024-03-22,236.00,235.00,236.50,0.04,11753,TGCC,
2024-03-22,4150.00,4150.00,4150.00,2.47,200,Afriquia Gaz,
2024-03-22,87.48,85.15,87.48,-0.02,163,FENIE BROSSETTE,
2024-03-22,21.50,21.36,21.97,1.27,722011,Addoha,
2024-03-22,498.00,472.00,498.00,3.97,39771,SNEP,
2024-03-22,123.00,123.00,124.90,0.00,1380,ATLANTASANAD,
2024-03-22,1400.00,1400.00,1400.00,0.00,20,Sanlam Maroc,
2024-03-22,504.70,504.10,505.50,0.02,30239,Attijariwafa,
2024-03-22,1990.00,1990.00,2000.00,0.05,2785,LafargeHolcim,
2024-03-22,93.30,93.30,95.00,-1.79,1353,Immr Invest,
2024-03-22,4300.00,4250.00,4300.00,0.00,207,Wafa Assur,
2024-03-22,3593.00,3593.00,3593.00,0.00,100,Dari Couspate,
2024-03-22,1570.00,1539.00,1590.00,-1.01,211,SMI,
2024-03-22,38.80,38.75,38.95,-0.39,1340,Delta Holding,
2024-03-22,77.00,77.00,77.00,0.00,5,Zellidja,
2024-03-22,196.00,193.00,196.00,1.55,23293,COSUMAR,
2024-03-22,231.50,230.00,231.95,1.09,1534,Disty Technolog,
2024-03-22,2550.00,2550.00,2550.00,0.00,250,Ste Boissons,
2024-03-22,570.00,570.00,570.00,0.88,2522,BMCI,
2024-03-22,367.00,366.50,367.00,0.27,6017,CIH,
2024-03-22,1335.00,1335.00,1335.00,0.00,10,Oulmes,
2024-03-22,4640.00,4640.00,4690.00,-1.26,52,LABEL VIE,
2024-03-22,1037.00,1037.00,1037.00,-0.19,400,SOTHEMA,
2024-03-22,36.50,35.70,36.50,1.39,71565,Res.Dar Saada,
2024-03-22,590.00,588.80,590.00,-1.34,20,CTM,
2024-03-22,1204.00,1204.00,1204.00,-0.08,1,AFMA,
2024-03-22,505.00,505.00,520.00,0.00,5411,Aradei Capital,
2024-03-22,170.65,170.65,170.65,0.00,1000,S2M,
2024-03-22,374.90,369.00,374.90,0.24,2634,Jet Contractors,
2024-03-22,102.40,102.40,102.40,0.00,150,SRM,
2024-03-22,32.40,32.40,32.40,0.00,25,Ennakl,
2024-03-22,198.00,190.50,198.00,1.02,678,BOA,
2024-03-22,280.00,280.00,284.00,-1.34,15264,SODEP,
2024-03-22,1358.00,1358.00,1358.00,0.00,10,Total Maroc,
2024-03-22,730.00,729.80,730.00,0.04,355,DISWAY,
2024-03-22,728.00,722.00,728.00,0.69,786,Sonasid,
2024-03-22,63.00,62.00,63.99,-0.94,96114,Auto Hall,
2024-03-22,1215.00,1215.00,1215.00,0.66,4000,TAQA Morocco,
2024-03-22,191.00,189.00,191.00,1.06,33720,Alliances,
2024-03-25,28.89,27.08,28.89,6.72,83,STROC Indus,
2024-03-25,123.60,123.05,123.60,0.49,9141,ATLANTASANAD,
2024-03-25,1990.00,1990.00,1990.00,0.00,886,LafargeHolcim,
2024-03-25,4640.00,4640.00,4690.00,0.00,52,LABEL VIE,
2024-03-25,502.00,500.20,505.00,-0.53,8460,Attijariwafa,
2024-03-25,1335.00,1335.00,1335.00,0.00,10,Oulmes,
2024-03-25,198.95,198.90,198.95,0.48,15,BOA,
2024-03-25,730.00,730.00,730.00,0.00,6,DISWAY,
2024-03-25,367.00,366.50,367.00,0.00,6017,CIH,
2024-03-25,4300.00,4250.00,4300.00,0.00,207,Wafa Assur,
2024-03-25,3593.00,3593.00,3593.00,0.00,100,Dari Couspate,
2024-03-25,94.50,93.60,94.50,1.29,379,Immr Invest,
2024-03-25,879.00,879.00,879.00,0.00,40000,CDM,
2024-03-25,35.92,35.70,36.50,-1.59,27084,Res.Dar Saada,
2024-03-25,1200.00,1200.00,1215.00,-1.23,4170,TAQA Morocco,
2024-03-25,486.00,486.00,486.00,0.00,30,M2M Group,
2024-03-25,318.00,318.00,320.05,-0.63,5160,Afric Indus,
2024-03-25,193.00,193.00,196.00,-1.53,5251,COSUMAR,
2024-03-25,268.50,268.50,268.50,0.07,3890,Lesieur Cristal,
2024-03-25,21.00,21.00,21.30,0.00,1110,IBMaroc,
2024-03-25,170.65,170.65,170.65,0.00,1000,S2M,
2024-03-25,87.00,85.12,87.00,-0.55,68,FENIE BROSSETTE,
2024-03-25,679.00,673.00,682.00,-0.15,8395,Akdital,
2024-03-25,219.20,219.20,219.20,0.00,10,BALIMA,
2024-03-25,279.00,276.00,281.00,-0.36,2733,SODEP,
2024-03-25,1291.00,1280.00,1291.00,-4.93,692,Total Maroc,
2024-03-25,22.25,21.72,22.30,3.49,1297768,Addoha,
2024-03-25,512.00,503.00,512.00,1.39,756,Aradei Capital,
2024-03-25,38.50,37.70,38.80,-0.77,3706,Delta Holding,
2024-03-25,1400.00,1400.00,1400.00,0.00,20,Sanlam Maroc,
2024-03-25,178.00,178.00,178.00,0.00,250,Unimer,
2024-03-25,500.10,476.55,500.10,0.42,2123,SNEP,
2024-03-25,236.00,235.00,236.90,0.00,7120,TGCC,
2024-03-25,77.00,77.00,77.00,0.00,5,Zellidja,
2024-03-25,1204.00,1204.00,1204.00,0.00,1,AFMA,
2024-03-25,6700.00,6700.00,6700.00,0.00,1,Agma,
2024-03-25,660.00,660.00,660.00,0.00,100,Timar,
2024-03-25,228.00,228.00,231.00,-1.51,2752,Disty Technolog,
2024-03-25,1160.00,1160.00,1160.00,0.00,5044,EQDOM,
2024-03-25,373.00,371.00,374.00,-0.51,407,Jet Contractors,
2024-03-25,10.25,10.25,10.52,-2.19,434,Stokvis Nord Afr,
2024-03-25,292.00,292.00,292.00,0.00,11000,BCP,
2024-03-25,102.40,102.40,102.40,0.00,150,SRM,
2024-03-25,667.80,667.80,667.80,-0.03,5,Microdata,
2024-03-25,1034.00,1034.00,1035.00,-0.29,20,SOTHEMA,
2024-03-25,1350.00,1320.00,1350.00,0.00,220,Aluminium Maroc,
2024-03-25,47.00,46.56,47.00,0.00,95,Colorado,
2024-03-25,2166.00,2166.00,2166.00,0.00,140,Auto Nejma,
2024-03-25,590.00,590.00,590.00,0.00,640,SALAFIN,
2024-03-25,63.15,63.01,63.15,0.24,621,Auto Hall,
2024-03-25,191.00,188.10,192.00,0.00,45256,Alliances,
2024-03-25,730.00,714.00,730.00,0.27,149,Sonasid,
2024-03-25,263.90,263.90,264.00,-0.42,68,Mutandis,
2024-03-25,86.00,86.00,86.00,0.00,2,INVOLYS,
2024-03-25,154.65,154.20,156.00,0.10,4245,CFG Bank,
2024-03-25,32.00,32.00,32.11,-1.23,3347,Ennakl,
2024-03-25,957.10,957.10,957.10,0.00,20,PROMOPHARM,
2024-03-25,225.00,225.00,228.70,-1.32,19799,Risma,
2024-03-25,1285.00,1285.00,1310.00,0.00,30,CMT,
2024-03-25,2626.00,2626.00,2626.00,2.98,38,Ste Boissons,
2024-03-25,4050.00,4050.00,4150.00,-2.41,269,Afriquia Gaz,
2024-03-25,23.75,23.40,23.90,1.50,1353,Cartier Saada,
2024-03-25,589.00,570.00,589.00,-0.17,1480,CTM,
2024-03-25,71.75,71.75,71.75,0.00,2000,Rebab Company,
2024-03-25,570.00,560.00,570.00,0.00,1000,BMCI,
2024-03-25,1585.00,1545.00,1590.00,0.96,597,SMI,
2024-03-25,1729.00,1720.00,1729.00,0.82,101,Ciments Maroc,
2024-03-26,880.00,880.00,880.00,0.11,1080000,CDM,
2024-03-26,178.00,178.00,178.00,0.00,250,Unimer,
2024-03-26,93.50,93.50,94.50,-1.06,11485,Immr Invest,
2024-03-26,155.00,154.25,155.00,0.23,25630,CFG Bank,
2024-03-26,64.94,62.05,64.98,2.83,29724,Auto Hall,
2024-03-26,367.00,366.50,367.00,0.00,6017,CIH,
2024-03-26,86.00,86.00,86.00,0.00,2,INVOLYS,
2024-03-26,219.20,219.20,219.20,0.00,10,BALIMA,
2024-03-26,190.00,188.55,193.00,-0.52,40671,Alliances,
2024-03-26,4150.00,4150.00,4179.00,2.47,55,Afriquia Gaz,
2024-03-26,36.50,36.50,38.39,-5.19,7212,Delta Holding,
2024-03-26,123.50,123.00,124.00,-0.08,1362,ATLANTASANAD,
2024-03-26,1350.00,1320.00,1350.00,0.00,220,Aluminium Maroc,
2024-03-26,10.71,10.50,10.87,4.49,3143,Stokvis Nord Afr,
2024-03-26,325.00,318.20,325.00,2.20,220,Afric Indus,
2024-03-26,268.50,268.50,268.50,0.00,1050,Lesieur Cristal,
2024-03-26,35.93,35.50,36.00,0.03,30288,Res.Dar Saada,
2024-03-26,71.75,71.75,71.75,0.00,2000,Rebab Company,
2024-03-26,675.00,675.00,679.00,-0.59,2719,Akdital,
2024-03-26,21.40,21.40,22.40,-3.82,921169,Addoha,
2024-03-26,4550.00,4510.00,4600.00,-1.94,807,LABEL VIE,
2024-03-26,368.00,366.00,372.00,-1.34,1948,Jet Contractors,
2024-03-26,1716.00,1716.00,1725.00,-0.75,152,Ciments Maroc,
2024-03-26,660.00,660.00,660.00,0.00,100,Timar,
2024-03-26,195.00,192.10,196.50,-1.99,77374,BOA,
2024-03-26,1965.00,1965.00,1990.00,-1.26,3228,LafargeHolcim,
2024-03-26,1000.00,1000.00,1014.00,-3.29,234,SOTHEMA,
2024-03-26,589.00,570.00,589.00,0.00,1480,CTM,
2024-03-26,230.10,229.90,231.95,0.92,1340,Disty Technolog,
2024-03-26,1300.00,1287.00,1300.00,0.70,745,Total Maroc,
2024-03-26,2626.00,2626.00,2626.00,0.00,38,Ste Boissons,
2024-03-26,525.00,494.10,525.00,4.98,6065,SNEP,
2024-03-26,170.65,170.65,170.65,0.00,1000,S2M,
2024-03-26,281.00,276.20,281.90,0.72,527,SODEP,
2024-03-26,260.40,260.05,263.90,-1.33,2596,Mutandis,
2024-03-26,3593.00,3593.00,3593.00,0.00,100,Dari Couspate,
2024-03-26,503.50,502.00,503.50,0.30,5744,Attijariwafa,
2024-03-26,4300.00,4250.00,4300.00,0.00,207,Wafa Assur,
2024-03-26,590.00,590.00,590.00,0.00,640,SALAFIN,
2024-03-26,510.00,510.00,510.00,-0.39,59,Aradei Capital,
2024-03-26,226.50,225.00,226.50,0.67,24292,Risma,
2024-03-26,46.16,46.15,46.99,-1.79,719,Colorado,
2024-03-26,1600.00,1580.00,1640.00,0.95,1615,SMI,
2024-03-26,1270.00,1270.00,1303.00,-1.17,221,CMT,
2024-03-26,665.00,665.00,665.00,-0.42,5,Microdata,
2024-03-26,2166.00,2166.00,2166.00,0.00,140,Auto Nejma,
2024-03-26,23.95,23.50,23.95,0.84,578,Cartier Saada,
2024-03-26,1335.00,1335.00,1335.00,0.00,10,Oulmes,
2024-03-26,1160.00,1160.00,1160.00,0.00,5044,EQDOM,
2024-03-26,940.00,940.00,940.00,-1.79,200,PROMOPHARM,
2024-03-26,1390.00,1390.00,1390.00,-0.71,18,Sanlam Maroc,
2024-03-26,77.00,77.00,77.00,0.00,5,Zellidja,
2024-03-26,6610.00,6610.00,6610.00,-1.34,2,Agma,
2024-03-26,100.00,100.00,100.00,-2.34,133,SRM,
2024-03-26,28.00,28.00,28.00,-3.08,5,STROC Indus,
2024-03-26,236.00,235.00,236.00,0.00,5182,TGCC,
2024-03-26,21.00,21.00,21.30,0.00,1110,IBMaroc,
2024-03-26,86.50,86.50,86.50,-0.57,400,FENIE BROSSETTE,
2024-03-26,570.00,570.00,570.00,0.00,363,BMCI,
2024-03-26,293.95,291.15,293.95,0.67,8425,BCP,
2024-03-26,730.00,730.00,730.00,0.00,6,DISWAY,
2024-03-26,732.00,720.00,732.00,0.27,713,Sonasid,
2024-03-26,1203.00,1203.00,1203.00,-0.08,30,AFMA,
2024-03-26,32.40,32.00,32.40,1.25,27,Ennakl,
2024-03-26,486.00,486.00,486.00,0.00,30,M2M Group,
2024-03-26,1190.00,1190.00,1200.00,-0.83,5780,TAQA Morocco,
2024-03-26,198.50,193.15,198.50,2.85,5163,COSUMAR,
2024-03-27,4550.00,4510.00,4600.00,0.00,807,LABEL VIE,
2024-03-27,156.50,154.25,156.50,0.97,30944,CFG Bank,
2024-03-27,190.00,187.15,191.90,0.00,17769,Alliances,
2024-03-27,10.70,10.68,10.70,-0.09,61,Stokvis Nord Afr,
2024-03-27,1030.00,1000.00,1030.00,3.00,134,SOTHEMA,
2024-03-27,570.00,570.00,570.00,0.00,50,BMCI,
2024-03-27,1159.00,1159.00,1159.00,-0.09,16,EQDOM,
2024-03-27,660.00,660.00,660.00,0.00,100,Timar,
2024-03-27,750.00,725.10,761.00,2.46,7818,Sonasid,
2024-03-27,1477.00,1400.00,1484.00,9.41,12480,Aluminium Maroc,
2024-03-27,64.94,64.00,64.96,0.00,945,Auto Hall,
2024-03-27,280.90,278.05,280.90,-0.04,1109,SODEP,
2024-03-27,46.98,46.16,46.98,1.78,593,Colorado,
2024-03-27,404.75,395.00,404.75,9.99,25828,Jet Contractors,
2024-03-27,1204.00,1204.00,1204.00,0.08,25,AFMA,
2024-03-27,100.00,100.00,100.00,0.00,133,SRM,
2024-03-27,600.00,600.00,600.00,1.69,500,SALAFIN,
2024-03-27,34.50,34.00,35.90,-3.98,40264,Res.Dar Saada,
2024-03-27,361.10,361.10,367.00,-1.61,390,CIH,
2024-03-27,263.00,260.55,263.00,1.00,2447,Mutandis,
2024-03-27,6610.00,6610.00,6610.00,0.00,2,Agma,
2024-03-27,77.00,77.00,77.00,0.00,5,Zellidja,
2024-03-27,32.40,32.40,32.40,0.00,455,Ennakl,
2024-03-27,295.00,292.00,296.00,0.36,23829,BCP,
2024-03-27,660.00,660.00,667.80,-0.75,22,Microdata,
2024-03-27,86.00,86.00,86.00,0.00,100,INVOLYS,
2024-03-27,1360.00,1301.00,1360.00,4.62,2657,Total Maroc,
2024-03-27,940.00,940.00,940.00,0.00,200,PROMOPHARM,
2024-03-27,550.00,526.00,550.00,4.76,5420,SNEP,
2024-03-27,1390.00,1390.00,1390.00,0.00,18,Sanlam Maroc,
2024-03-27,730.00,720.00,730.00,0.00,57,DISWAY,
2024-03-27,676.00,675.00,680.00,0.15,45447,Akdital,
2024-03-27,243.00,236.00,243.00,2.97,42154,TGCC,
2024-03-27,86.05,86.05,86.05,-0.52,1082,FENIE BROSSETTE,
2024-03-27,268.60,268.60,268.60,0.04,1130,Lesieur Cristal,
2024-03-27,324.00,324.00,324.00,-0.31,80,Afric Indus,
2024-03-27,170.65,170.65,170.65,0.00,1000,S2M,
2024-03-27,199.00,197.00,200.00,0.25,10614,COSUMAR,
2024-03-27,1175.00,1175.00,1190.00,-1.26,38050,TAQA Morocco,
2024-03-27,219.20,219.20,219.20,0.00,10,BALIMA,
2024-03-27,20.52,20.52,21.00,-2.29,4270,IBMaroc,
2024-03-27,486.00,486.00,486.00,0.00,30,M2M Group,
2024-03-27,178.00,178.00,178.00,0.00,250,Unimer,
2024-03-27,879.00,879.00,879.00,-0.11,50000,CDM,
2024-03-27,28.73,27.00,28.73,2.61,257,STROC Indus,
2024-03-27,123.10,123.10,123.85,-0.32,125040,ATLANTASANAD,
2024-03-27,2166.00,2166.00,2166.00,0.00,140,Auto Nejma,
2024-03-27,21.15,21.00,21.50,-1.17,796177,Addoha,
2024-03-27,3593.00,3593.00,3593.00,0.00,100,Dari Couspate,
2024-03-27,1716.00,1716.00,1725.00,0.00,152,Ciments Maroc,
2024-03-27,1335.00,1335.00,1335.00,0.00,10,Oulmes,
2024-03-27,71.75,71.75,71.75,0.00,2000,Rebab Company,
2024-03-27,2699.00,2699.00,2699.00,2.78,50,Ste Boissons,
2024-03-27,504.50,504.50,510.00,-1.08,109,Aradei Capital,
2024-03-27,1260.00,1260.00,1272.00,-0.79,110,CMT,
2024-03-27,4150.00,4150.00,4150.00,0.00,150,Afriquia Gaz,
2024-03-27,1990.00,1976.00,1990.00,1.27,4104,LafargeHolcim,
2024-03-27,1595.00,1580.00,1600.00,-0.31,42,SMI,
2024-03-27,24.50,24.50,24.50,2.30,1040,Cartier Saada,
2024-03-27,233.45,231.90,233.45,1.46,14,Disty Technolog,
2024-03-27,589.00,589.00,589.00,0.00,120,CTM,
2024-03-27,195.00,195.00,196.10,0.00,21026,BOA,
2024-03-27,37.97,36.60,37.99,4.03,5340,Delta Holding,
2024-03-27,94.99,93.85,94.99,1.59,1057,Immr Invest,
2024-03-27,4250.00,4250.00,4250.00,-1.16,200,Wafa Assur,
2024-03-27,506.90,502.30,507.00,0.68,44583,Attijariwafa,
2024-03-27,225.00,222.10,228.00,-0.66,8766,Risma,
2024-03-28,366.80,362.00,366.80,1.58,8023,CIH,
2024-03-28,728.90,728.90,728.90,-0.15,200,DISWAY,
2024-03-28,500.00,500.00,512.00,-0.89,11124,Aradei Capital,
2024-03-28,279.10,279.05,280.90,-0.64,490,SODEP,
2024-03-28,201.40,199.00,202.00,1.21,9915,COSUMAR,
2024-03-28,422.00,408.00,425.00,4.26,40525,Jet Contractors,
2024-03-28,20.52,20.52,21.00,0.00,4270,IBMaroc,
2024-03-28,219.20,219.20,219.20,0.00,10,BALIMA,
2024-03-28,86.05,86.05,87.25,0.00,103,FENIE BROSSETTE,
2024-03-28,320.00,320.00,325.00,-1.23,720,Afric Indus,
2024-03-28,1390.00,1390.00,1390.00,0.00,18,Sanlam Maroc,
2024-03-28,558.90,550.00,570.00,1.62,10264,SNEP,
2024-03-28,124.00,124.00,124.90,0.73,15147,ATLANTASANAD,
2024-03-28,4250.00,4250.00,4250.00,0.00,3060,Wafa Assur,
2024-03-28,93.50,93.50,94.99,-1.57,18679,Immr Invest,
2024-03-28,238.50,233.00,242.00,2.16,8952,Disty Technolog,
2024-03-28,1160.00,1160.00,1269.00,-7.94,2898,CMT,
2024-03-28,1140.00,1140.00,1140.00,-1.64,1000,EQDOM,
2024-03-28,1710.00,1710.00,1730.00,-0.35,1963,Ciments Maroc,
2024-03-28,178.00,178.00,178.00,0.00,250,Unimer,
2024-03-28,226.00,225.00,226.00,0.44,5920,Risma,
2024-03-28,1480.00,1478.00,1484.00,0.20,2300,Aluminium Maroc,
2024-03-28,77.00,77.00,77.00,0.00,5,Zellidja,
2024-03-28,50.00,46.30,50.00,6.43,8811,Colorado,
2024-03-28,84.82,82.01,84.82,-1.37,193,INVOLYS,
2024-03-28,32.75,32.62,32.95,1.08,4780,Ennakl,
2024-03-28,21.50,21.20,21.94,1.65,797795,Addoha,
2024-03-28,34.40,32.60,34.93,-0.29,40952,Res.Dar Saada,
2024-03-28,1205.00,1205.00,1205.00,0.08,1,AFMA,
2024-03-28,2699.00,2699.00,2699.00,0.00,50,Ste Boissons,
2024-03-28,196.00,189.10,198.80,3.16,57500,Alliances,
2024-03-28,64.91,64.00,64.91,-0.05,693,Auto Hall,
2024-03-28,170.65,170.65,170.65,0.00,1000,S2M,
2024-03-28,264.00,263.50,266.00,0.38,880,Mutandis,
2024-03-28,600.00,600.00,600.00,0.00,500,SALAFIN,
2024-03-28,37.80,36.76,37.89,-0.45,137,Delta Holding,
2024-03-28,652.50,652.50,660.00,-1.14,1598,Microdata,
2024-03-28,28.73,27.00,28.73,0.00,257,STROC Indus,
2024-03-28,6610.00,6610.00,6610.00,0.00,2,Agma,
2024-03-28,940.00,940.00,940.00,0.00,200,PROMOPHARM,
2024-03-28,660.00,660.00,660.00,0.00,100,Timar,
2024-03-28,486.00,486.00,486.00,0.00,30,M2M Group,
2024-03-28,24.49,23.03,24.49,-0.04,171,Cartier Saada,
